id,name,geometry
,,"LINESTRING (-99.6465198029757 34.61649616855019, -99.64669528274864 34.616492351985634, -99.64687076199756 34.61635121132689, -99.64824408033635 34.61590870685513, -99.65013620779467 34.615321243181334, -99.65099834636534 34.61502751228499, -99.65186048492122 34.61473759593376, -99.65306595278454 34.61429509327256, -99.65392046169535 34.614001362417206, -99.65478260013063 34.6137076314606, -99.65564473853543 34.61341390049042, -99.65650687692651 34.61312398406583, -99.65736901527055 34.6128302530686, -99.65856685331194 34.61239156492794, -99.65942899158155 34.612097833897586, -99.66029112982068 34.61180410285367, -99.66115326802931 34.61151037179618, -99.66201540620747 34.61121664072512, -99.66286991481996 34.61092672428867, -99.66407538213211 34.610488035933805, -99.66493752020556 34.61019430481613, -99.66579965824855 34.6099005736849)"
,,"LINESTRING (-99.25793672173464 34.841435776962584, -99.25139805474602 34.84704702614564, -99.24605724920335 34.851506257765024, -99.24312743818842 34.85381025637785)"
,,"LINESTRING (-99.81027336218399 34.57358365748627, -99.81166196584883 34.5742893255316, -99.81253174931324 34.574567771697566, -99.81322605161067 34.57499117544751, -99.81409583503009 34.57526962165136, -99.81549207120672 34.57639870785192, -99.81583540798414 34.576680979537706)"
,,"LINESTRING (-99.0765266657055 35.140217903062116, -99.06664632885234 35.13725779359342)"
,,"LINESTRING (-99.7634993458544 35.05851382942826, -99.75754058974731 35.058014130776414, -99.75638851208477 35.057834846250095, -99.75593073347224 35.05784247712925, -99.75547295483109 35.05784629335937, -99.75478628548407 35.057667007250274, -99.753641837497 35.05749153739213, -99.75271864917255 35.057312252136306, -99.751803090522 35.057136781518956, -99.7508799021708 35.05695368164947, -99.74996434202133 35.0567820260831, -99.74950656022769 35.056591295720146, -99.74904877991708 35.0565989270341, -99.74835447835183 35.0564196416619, -99.74766780645895 35.05624035626022, -99.74721002472113 35.056057255203804, -99.74675224438155 35.056061071874176, -99.74628683297048 35.05587797085572, -99.74560016107624 35.05569868546662, -99.74514238073638 35.055702502139674, -99.74467696789664 35.05532866876436, -99.74421918758505 35.05533630008748, -99.7437614058453 35.05515319904876, -99.74330362410528 35.05497009801289, -99.74283821412058 35.05497772937247, -99.74238043095147 35.054603895983554, -99.74191501956626 35.054424609637266, -99.74145723779644 35.05423769396567, -99.74099945605488 35.05405459294404, -99.74030515302586 35.05368076062863, -99.73983974163922 35.05350147429592, -99.73938195989649 35.05331837328501, -99.73891654707938 35.052948354611885, -99.738229873749 35.05257833693538, -99.7312868338958 35.04757736655813, -99.73082142247236 35.04739426565451, -99.73036363926008 35.04701661775411, -99.72989822786452 35.04683733150412, -99.72944044467981 35.04646349826026, -99.72911999712662 35.04629184064541, -99.72874614169065 35.04609729539984, -99.72828073023645 35.04591037986953, -99.72782294851221 35.045731093599535, -99.7275025009581 35.04555943599337, -99.72712864549237 35.045361076111604, -99.72667086373863 35.04517797520323, -99.72621308198457 35.0449948742977, -99.72574767055724 35.044811773430176, -99.7252898887739 35.0446248578843, -99.72483210701891 35.04444175698735, -99.72436669561937 35.04426247077445, -99.72390891386378 35.04407936988316, -99.72321461227449 35.04390008473453, -99.7227568304895 35.04371316920374, -99.72229905016853 35.0437208006141, -99.72184126841181 35.04353769973343, -99.72115459649413 35.043358414562086, -99.720689185035 35.04317149907741, -99.72000251308776 35.042988399268125, -99.71953710168542 35.04280911308135, -99.719079319927 35.0426260122163, -99.71816375781756 35.04244672812819, -99.71769834638539 35.04226362730572, -99.71701167446479 35.04208434216178, -99.71655389408502 35.04208434429307, -99.71563833197385 35.04190506022102, -99.71448625002782 35.04172959190249, -99.71334179775405 35.04155412355521, -99.71219734550833 35.041382469859926, -99.71127415369277 35.041199371202495, -99.71058748176871 35.041020086090434, -99.70967191965383 35.04084080205301, -99.7089776180558 35.0406615169857, -99.70829094610153 35.04047841724193, -99.7076042741756 35.040299132147325, -99.70713886273808 35.040116031374524, -99.70645219081133 35.039936746287616, -99.70598677937313 35.03975364552125, -99.70552899902025 35.03975746231538, -99.70507121725461 35.039574361517445, -99.70392676494451 35.03939507859527, -99.7034613520917 35.0390250602541, -99.70299593920942 35.038651227274165, -99.70253815744202 35.03846812649267, -99.70208037570316 35.03828884035854, -99.70161496284818 35.03791882203767, -99.70115718105085 35.037731906621644, -99.7004628780029 35.0373618893949, -99.69976857498291 35.03699568682124, -99.69931079321304 35.03681258606259, -99.69885301144289 35.036629485306776, -99.69838759997046 35.03644256994574)"
,,"LINESTRING (-99.10568699773579 35.1481483899212, -99.10500033594438 35.14815220735484, -99.10431367415303 35.14815602478851, -99.10361938066376 35.147972925638506, -99.10270382730039 35.14759909615105, -99.10200953384579 35.14741981162208, -99.10132287204816 35.147423629053016, -99.10040731866734 35.14704979955798, -99.09972065686652 35.147053616987534, -99.09902636335669 35.146870517828596, -99.09833969937614 35.146683604012175, -99.09765303325598 35.146309773573215, -99.09695873973472 35.146126674409295, -99.09604318845798 35.14593976152136, -99.09558541179103 35.14575666139002, -99.09489875002284 35.14576429343972, -99.09397556701562 35.14539046395395, -99.09351779034063 35.1452073638191, -99.09260223908873 35.14502426554794, -99.09213683278824 35.144837350816786, -99.09145017096837 35.14484116823807, -99.090763504843 35.144471152402794, -99.090076842976 35.14447115519762, -99.08938254726455 35.14410113938916, -99.08846699598999 35.14391804110814, -99.08800921924939 35.14373112633881, -99.0873149256385 35.143544212529946, -99.08662826168894 35.143364927938954, -99.08594159985641 35.14336874535473, -99.08524730407136 35.14299491490829, -99.0847895294405 35.14299110214256, -99.08410286331156 35.14262490091171, -99.08295079292012 35.14225107231616, -99.08226412890482 35.14206797309062, -99.08157746488634 35.14188487386368, -99.08111968811734 35.141697959081995, -99.08042539447187 35.14151104525812, -99.07973873048866 35.141331760652484, -99.079280953712 35.14114484586748, -99.07859428963388 35.14095793200865, -99.07789999606494 35.14077864742997, -99.07744221923608 35.140587918016294, -99.07671740601579 35.1402941947976, -99.0765266657055 35.140217903062116)"
,,"LINESTRING (-99.81583540798414 34.576680979537706, -99.81688830626113 34.57739046936087, -99.81775046092265 34.5778138698003, -99.81966551262347 34.57879799166545, -99.82071077998357 34.57935871326382, -99.82209938396922 34.580205521276945, -99.82227486613921 34.58020551768707, -99.82418992041319 34.58162068730071, -99.82663905631352 34.58388649742089, -99.82663905729417 34.58403145143382, -99.82891270963694 34.586156126074826, -99.82891271060343 34.586301080099695, -99.82926367670386 34.58657953731191, -99.83031657601327 34.58757512134247, -99.83188066124158 34.588418111945956, -99.83413904601579 34.5894022281413, -99.83535216316194 34.58967685352389, -99.83795388037277 34.59037105490768, -99.84002914939336 34.590779173399504, -99.84020463235606 34.59092030937984, -99.84383635102583 34.59131695298778, -99.84435516845272 34.59145426752557, -99.84556828537116 34.5917288931, -99.84574376829309 34.591870029114695)"
,,"LINESTRING (-99.60070448469942 34.793217557039696, -99.6008799663008 34.79350364878601, -99.60123092969526 34.79436192533205, -99.60141404093191 34.794644202451295, -99.6017650042568 34.7953575251929, -99.60229144922454 34.7963569396948, -99.60300100549199 34.797642445910405, -99.60352745022432 34.798206998990004, -99.60387841342543 34.7986342287011, -99.60651826831203 34.80305530074522, -99.60704471319013 34.80362366844715, -99.60739567649166 34.80405089819212, -99.60774663980202 34.80447812794007, -99.60792212152113 34.804764219726096, -99.60827308484554 34.80519144947878, -99.60844856656954 34.805473726693265, -99.6087995299079 34.805900956450664, -99.60897501164328 34.806187048242165, -99.60932597499568 34.8066142780043, -99.60950145673581 34.80689655522423, -99.6098524201056 34.807327599565404, -99.61020338347741 34.807751014760896, -99.61037886523422 34.808037106559624, -99.61072982862346 34.808464336334175, -99.61091294001892 34.80875042808018, -99.61125627379167 34.80917765791495, -99.6117903488811 34.81017325795386, -99.61196583066385 34.81045934976135, -99.61231679409816 34.81088657955111, -99.61249227588534 34.81116885678691, -99.61284323933738 34.81159990115583, -99.61284323947967 34.81174485498479, -99.61301872113263 34.81188217839435, -99.6131942029346 34.81216827020831)"
,,"LINESTRING (-99.59137343350768 34.74518454219288, -99.59172439601284 34.74561176927399, -99.59207535853602 34.74603899636313, -99.59242632107727 34.746466223460295, -99.59260180239235 34.74674849895914, -99.59295276496212 34.74717572606902, -99.59330372754995 34.74760295318693, -99.59364706053942 34.74803018037321, -99.59399802316314 34.7484574075071, -99.59434898580491 34.748884634649016, -99.59452446718073 34.74917072472659, -99.5948754298511 34.74959795188124, -99.59522639253683 34.75002136449104, -99.59557735514647 34.75045240834261, -99.59646239154583 34.75202019123568, -99.59698883546264 34.752588558613375, -99.5975152796233 34.75358415826986, -99.59804172358206 34.7541525256617, -99.59874364918636 34.75543803158447, -99.59927009319452 34.75600639899297, -99.60033061132191 34.75786027367508, -99.60068157433341 34.75871855009194, -99.60104016689033 34.75943187264366, -99.60139112984031 34.76014138068561, -99.60227616705025 34.76214021062183, -99.60316883408596 34.7642839943494, -99.60370290853466 34.765706826368735, -99.60405387181748 34.76671005665809, -99.60458794634437 34.76813670327697, -99.6051220209191 34.76956716448518, -99.60565609542732 34.77085267189, -99.60583157695177 34.771134949037176, -99.60619016974844 34.771848271669754, -99.60671661447846 34.77284387151828, -99.60725068886832 34.7738471004676)"
,,"LINESTRING (-99.61821448200178 34.79609743087342, -99.61998455919174 34.799091858932975, -99.62050337460097 34.799656412171736, -99.6208543380357 34.80008745653482, -99.62102981983807 34.80036973377574, -99.62138078328688 34.80080077814357, -99.62156389472611 34.80108305533115, -99.62191485818434 34.80151028512898, -99.62279226750574 34.80307806893853, -99.62331871265708 34.80364643673263, -99.62420375172844 34.805214220526985, -99.62473019694168 34.80578640291515, -99.62543212462222 34.807068094965075, -99.62595856987977 34.80763646279501, -99.62860605797319 34.812053721416774)"
,,"LINESTRING (-99.80448249685602 34.579793907437065, -99.80482583262973 34.57993503973038, -99.80517679805888 34.580076171871085, -99.8063899182182 34.58063688979234, -99.80691636686747 34.58091915769653, -99.81161625793537 34.58374184880828, -99.81352367974955 34.5847259710208, -99.81508776577824 34.58556896094998, -99.81630851611473 34.5862746331182, -99.81752926634982 34.58697649077082, -99.81769711881137 34.586976487378195, -99.81804808509034 34.587262573642064)"
,,"LINESTRING (-99.2743705068271 34.86311763918419, -99.27333287052322 34.86369364281367, -99.27195189933494 34.864414601394245, -99.27074641389272 34.86484946717908, -99.27005211212469 34.865284330356424, -99.26884662656202 34.865719196116004, -99.26660349921063 34.867016157258625, -99.26539038134743 34.86759216165815, -99.26245297144649 34.86817961839347, -99.26210963901889 34.86817962012188, -99.26037770987193 34.868618302992914, -99.25899674275227 34.86905316952304, -99.2588212591353 34.86919812359944, -99.25864577810526 34.86919812448044)"
,,"LINESTRING (-99.51718409819955 35.192603045446575, -99.51694757547801 35.1922330265845, -99.51648979226954 35.19185919356167, -99.51602438089678 35.19167609218686, -99.5155665991645 35.19148917616623, -99.51510118628353 35.191115343174175, -99.51486466355995 35.19074532433112, -99.5144068833645 35.190752954574585, -99.51394910166105 35.190569853198625, -99.51349131992716 35.19038293719315, -99.51302590704381 35.190009104222945, -99.51256049566835 35.18982600287347, -99.51210271396351 35.18964290151042, -99.51163730107861 35.18926906855484, -99.51117951940317 35.18908978183118, -99.51072173763691 35.18889905121377, -99.51040129012866 35.18873120809392, -99.510027434682 35.18853284803499, -99.50970698711296 35.18835737565488, -99.50933313169598 35.188162830232734, -99.50901268418689 35.18799498712084, -99.50863882870902 35.187792812439184, -99.50818104700119 35.18760971110406, -99.5078605994612 35.187438053366456, -99.50748674398254 35.18723587869228, -99.50702896227385 35.18705277736504, -99.50657118204522 35.18705659300421, -99.50610576915436 35.18668276010405, -99.50564035777377 35.186499658802255, -99.50518257606385 35.18631655748646, -99.5047171631714 35.18594272460092, -99.50425938146071 35.185759623292306, -99.50380159971948 35.1855727073548, -99.50333618833719 35.18538960606889, -99.50287840813743 35.1853972363524, -99.50242062639542 35.18521032042207, -99.50195521501236 35.18502721914331, -99.50148980211662 35.184653386288375, -99.50103202040378 35.18447028499976, -99.50057423869063 35.184287183714, -99.49965104608167 35.18391716589788, -99.49872785364835 35.183550962537275, -99.49827007223257 35.18336404622294, -99.49780466118054 35.18318094455223, -99.49711798985709 35.18300165781826, -99.49666020846826 35.18281855614098, -99.49619479741283 35.18263545447592, -99.49573701750974 35.18263926973712, -99.49504271496676 35.182265436825055, -99.49458493357349 35.182082335155165, -99.49412715369928 35.18208996505017, -99.49366174260847 35.18190304876214, -99.49297506978402 35.18153684511519, -99.4925172898779 35.181540660381444, -99.49205187875322 35.18134992946798, -99.49135757625714 35.18098372584164, -99.49089979634951 35.18098754111043, -99.49021312497864 35.180804439773645, -99.48975534354527 35.18061752348868, -99.48906104253639 35.180438236798395, -99.4886032611312 35.180255135148414, -99.48790896008896 35.18007203383184, -99.48745117715349 35.17969820063571, -99.48675687613812 35.17951891395628, -99.48629909625703 35.179526543862764, -99.48561242481354 35.17933581328313, -99.4849181237946 35.17915652660969, -99.48446034238111 35.17897342497357, -99.48376604132868 35.17879032367399, -99.48330825991283 35.17860722204178, -99.48261395885756 35.17842412074699, -99.48192728749714 35.178244834074754, -99.48146187487691 35.17787100092117, -99.48077520498725 35.17787481653043, -99.48008853362248 35.17769552986548, -99.47939423255961 35.1775124285833, -99.47870756119177 35.17733314192347, -99.47802088976086 35.17714622600492, -99.47755547866805 35.17696312440225, -99.47686117612042 35.176596920862025, -99.47617450619462 35.176596921849566, -99.4754878347885 35.17641382057164, -99.47480116341168 35.1762345339268, -99.4736490824154 35.17605524795644, -99.47341255977724 35.17568522914436, -99.4727258898476 35.17568523013835)"
,,"LINESTRING (-99.84079970053224 34.58361155977213, -99.84114303600573 34.58374887771733, -99.84253163638682 34.58416845345195, -99.84392023669481 34.584584214647116, -99.84426357215845 34.58472534720166, -99.84547668942898 34.58499997247947, -99.84668980667085 34.585274597781414, -99.84825388896704 34.58569035553985, -99.84964248908186 34.586106116897774, -99.85102345948951 34.586521878451855, -99.85189324202508 34.58680032540034, -99.85224420704336 34.58693764328618)"
,,"LINESTRING (-99.77465819684929 34.58421179250221, -99.77500916243127 34.58435673911519, -99.77900712572016 34.58689716335128, -99.78371465476661 34.590433177690855, -99.78389013689224 34.59043698873937, -99.78563733899705 34.59170720666021, -99.78580519139194 34.591703388722706, -99.79051271608361 34.59495712625492, -99.79434282583482 34.597787464468496, -99.79469379220691 34.598069736052885)"
,,"LINESTRING (-99.57844123463374 34.74957137932398, -99.57898293727725 34.752146209116525, -99.57916604809883 34.75257343987674, -99.57970012135544 34.75399627149398, -99.5800510838066 34.7549995015028, -99.58094374924848 34.75713947011957, -99.58165330390291 34.75871106877986, -99.58639892860164 34.76626388732604, -99.58727633530296 34.767545577263064, -99.58833685306142 34.76911335883197, -99.5890387785265 34.770108957145844, -99.58974070403394 34.771108370047195, -99.59044262953628 34.77196282916585, -99.59079359230074 34.772390058729655, -99.59114455507402 34.77281728829645, -99.59149551785482 34.773240703292586, -99.59184648064577 34.77366793286534, -99.59202196207119 34.77395402455229, -99.59237292487616 34.774381254129764, -99.59342581357802 34.77623512893649, -99.59395225782 34.77680349642387, -99.59430322067881 34.7772307260195, -99.5953637391986 34.779084600833954, -99.59606566521576 34.78036629232281, -99.59695833233869 34.78251007607979, -99.59784337010157 34.78493613839906, -99.59874366748637 34.787793247498826, -99.59928537224944 34.79008198780598, -99.59981944694161 34.79150481990744, -99.60017041020042 34.79221814262675, -99.60070448469942 34.793217557039696)"
,,"LINESTRING (-99.70368296669585 35.0858574515188, -99.70433911895373 35.08591466862074, -99.70662802208197 35.08610157726043, -99.70778010336112 35.08620075352326, -99.7091992232884 35.08631518732669, -99.73188988307216 35.08819571939306, -99.73303433524273 35.088371188699575, -99.736933100304 35.08870304787566, -99.73832169826886 35.08838261216903, -99.73944325813177 35.08811939718695, -99.74035881729941 35.087917217346465, -99.74150326663859 35.08771503661098, -99.74470009490337 35.08711993922017, -99.75111664851882 35.087360238501674, -99.75580125435928 35.08785994847753, -99.76602498707999 35.08895854850103)"
,,"LINESTRING (-99.56364760027525 34.5877621134689, -99.57384066947141 34.587689512612016, -99.5740085194945 34.587544557635766, -99.64394853430065 34.58673501743044)"
,,"LINESTRING (-99.85224420704336 34.58693764328618, -99.8543194769489 34.5874945304726, -99.85674571170698 34.58818492108344, -99.85865312894465 34.58874181183634, -99.86056054609094 34.589298702666206, -99.8629867804755 34.58998909359174, -99.86437538007021 34.59040485538783, -99.86576397961527 34.59082061722576, -99.86715257912984 34.5912401936904, -99.86957881311612 34.59193058495148, -99.87252386420809 34.59276210562197, -99.87495009787611 34.593452497151176, -99.87790277823821 34.59428401799369, -99.88084782871756 34.59511172457928, -99.88327406190984 34.59580593111032, -99.88674555873335 34.59677476730403, -99.89020942561378 34.597743603892674, -99.89264328790557 34.59843781073947, -99.89402425681212 34.59885357355822, -99.89541285532258 34.599269336267774, -99.8968014537834 34.599685099019155, -99.89870886910451 34.60023817678566, -99.9006162843349 34.600791254628604, -99.90252369947456 34.60134433254798, -99.90339348083904 34.60162278048308)"
,,"LINESTRING (-99.81804808509034 34.587262573642064, -99.81943668867403 34.588105567392795, -99.81961217078441 34.588105563853134, -99.82100840493352 34.58909351152374, -99.82222152325906 34.58951309075184, -99.82291582493386 34.589936495026336, -99.82413657283725 34.590356074167204, -99.82483087442591 34.59077566391323, -99.8298664604421 34.592736256810646, -99.83142291380777 34.59329315434905, -99.8333379618022 34.59399118425956, -99.83524538002686 34.59468921441901, -99.8368094655153 34.59567715964245, -99.84011311459228 34.59708085977381, -99.8456751499362 34.60003323579529, -99.84602611481411 34.600174368400396, -99.84689589773082 34.60059395526586, -99.84810901583617 34.60115848951858, -99.84897879867849 34.60157807644672, -99.85002406432986 34.602142614085686, -99.85019954631235 34.60213879605273)"
,,"LINESTRING (-99.30881754554754 34.90661108034351, -99.3232146335596 34.90811776694292, -99.32720492602608 34.90838095372994, -99.32738040559929 34.90852209170921, -99.32946329256397 34.90865940656565)"
,,"LINESTRING (-99.55640699425908 34.69203289670872, -99.55675795404903 34.69289116692246, -99.55693343419227 34.69317344189968, -99.55746750378944 34.69431398705148, -99.55799394386185 34.69545834685611, -99.55852801360528 34.696598892073006, -99.55905445382875 34.697739437393174, -99.55958852392675 34.69873502980359, -99.55993948422261 34.69945216182991, -99.56046592482889 34.700451568907866, -99.56099999509348 34.70145097594414, -99.5613509555178 34.70216047892424, -99.5618773962948 34.70315988607818, -99.56241146673136 34.704159293191005, -99.56276242726841 34.70487261077299, -99.56328886822087 34.70586820345334, -99.5638229388249 34.706871425192396, -99.56962142494142 34.716419192274145, -99.57014786701363 34.71698755566337, -99.57032334763585 34.71727364540549, -99.57067430901012 34.71770087198321, -99.57084978965183 34.717983147182316, -99.57120075105183 34.71841418832317, -99.57155171226732 34.719127506207165, -99.5720781544914 34.71969586966398, -99.57225363517546 34.719981959433625, -99.57260459665908 34.72040537150833, -99.57295555815575 34.72083641269223, -99.57330651967533 34.72125982478292, -99.57365748121053 34.721687051432276, -99.57400844276377 34.72211427808966, -99.57435940433507 34.722541504755085, -99.57471036592442 34.72296873142853, -99.57505369792675 34.72339595817541, -99.57540465955199 34.72382318486484, -99.57575562119528 34.72425041156231, -99.57593110199076 34.72453650138156, -99.57628206366267 34.72496372809176, -99.57663302535418 34.725387140259, -99.57698398706063 34.72581818153626, -99.57733494878808 34.72624159371951, -99.57768591053076 34.7266726350129, -99.57803687229416 34.72709604721214, -99.57838783407428 34.72752327397052, -99.57873879587136 34.72795431528813, -99.57908975768866 34.728377727511365, -99.57944071952294 34.728804954293835, -99.57979168131169 34.729518272433005, -99.58031812414615 34.73009045071321, -99.58049360508255 34.7303727260435, -99.58084456699505 34.73079995286081, -99.58119552888624 34.73151327104555, -99.58172197183265 34.73208163482391, -99.58189745281358 34.73236772472571, -99.58224841480461 34.73279113702627, -99.5825993768131 34.733222178438, -99.58277485782136 34.73350445380026, -99.5831258198586 34.73393549522478, -99.58347678191404 34.73435890755402, -99.58365226294923 34.73464499747996, -99.5840032250332 34.73507222437359, -99.58435418713522 34.73549945127525, -99.58452966819758 34.73578554121329, -99.5848806303282 34.73621276812768, -99.58558255469761 34.73749445179418, -99.58610899798362 34.7380628157237, -99.58663544138744 34.73906222404693, -99.58716188475914 34.739630588014606, -99.58768832827599 34.740629996388144, -99.58821477173338 34.74119836039396, -99.5885657340731 34.74162558740142, -99.58891669643087 34.74205281441694, -99.589092177641 34.74233890442075, -99.589443140026 34.74276231689669, -99.58979410243035 34.74318954393292, -99.59014506485275 34.743616770977184, -99.59032054610053 34.74390286099777, -99.59067150855154 34.744330088054774, -99.59067150861426 34.74447504104701, -99.5910224710206 34.74475731511981, -99.59102247108464 34.74489845356094, -99.59137343350768 34.74518454219288)"
,,"LINESTRING (-99.69182392940202 34.58935885103834, -99.75054089383337 34.5888660562783, -99.75416498187008 34.588976605785255)"
,,"LINESTRING (-99.53702746050503 34.918347421056154, -99.53772175860443 34.91877083421194, -99.53841605706391 34.91891196907362, -99.53981228349453 34.91933156333599, -99.54171969672092 34.91989229361231, -99.54258947714827 34.92017075198975, -99.54276495907379 34.92031189006443, -99.54311592323282 34.920311887902095, -99.54329140516126 34.92045302597776, -99.54363473967013 34.92044920929109)"
,,"LINESTRING (-99.54363473967013 34.92044920929109, -99.54398570368241 34.92059034628705, -99.54537430059531 34.92100994064295, -99.54624408107762 34.92129221361212)"
,,"LINESTRING (-99.54313118023524 34.92245949173155, -99.54365762590491 34.9230278597005, -99.54418407159224 34.9235962276754, -99.5441840714449 34.92373736683348, -99.54471051729725 34.92416459565626, -99.54488599910395 34.924450687471825, -99.54519118504143 34.924771109641874)"
,,"LINESTRING (-99.54519118504143 34.924771109641874, -99.54611437254917 34.92572856154522, -99.5461143724061 34.92587351527793, -99.54804467388021 34.92771975633345, -99.5480446737454 34.92786471006895, -99.5483956377195 34.92815080083299, -99.54908993590784 34.92885649243436)"
0.0,,"LINESTRING (-97.0356615978542 36.729518476274706, -97.01230541495305 36.760648745664845, -96.99208403312227 36.81136840828515, -96.96895781603882 36.85398558505751, -96.95266033789812 36.87823238572121, -96.93634916767802 36.902733557152416, -96.92233299537043 36.92237540014276)"
0.0,,"LINESTRING (-97.14939279220489 36.70681420931176, -97.14489884924144 36.71884650153527, -97.13806790117222 36.736206528450865, -97.13083777876429 36.75509014368778, -97.12464406856446 36.76735792659659, -97.11127211744603 36.796054409449034, -97.10743377928435 36.80321368551288)"
0.0,NONAME,"LINESTRING (-96.89767437586164 36.93521796152603, -96.90934491723942 36.90232155923183, -96.9232920010315 36.87943033631145, -96.93089392014892 36.861935430909156, -96.93221929241417 36.85932803288742, -96.9369879278522 36.85204451832487, -96.94150990677177 36.840236611846755, -96.9496254557928 36.82696326311495, -96.95308500891743 36.820767525511265, -96.954779168176 36.81202520096324, -96.95751423902162 36.79749206723436, -96.96105702875117 36.78503424450191, -96.96366756148258 36.7685335194245, -96.97525003141972 36.75460461081647, -96.99391077208348 36.738460062137236, -97.01417851388881 36.72256374072527, -97.04710612765739 36.69545708263377, -97.08569663523679 36.66588449687327, -97.10763090506897 36.64583241992822, -97.13258977862225 36.6242441533194)"
0.0,,"LINESTRING (-97.16312601067989 36.787193343372536, -97.17048159245955 36.774762764715895, -97.17380844149267 36.76860710505583, -97.17901135230021 36.75787076285525, -97.18595747861929 36.746922910880286, -97.18964816414521 36.738701514414714, -97.19114526332471 36.73100819830239, -97.19360964063405 36.72677923723699, -97.19896137031762 36.71372959252549)"
0.0,,"LINESTRING (-97.00638992892372 36.77420602415918, -96.99486187447485 36.75254653308499, -96.9825666087752 36.742027486956296, -96.96659178199361 36.71919158428611)"
0.0,NONAME,"LINESTRING (-97.60516016522692 36.01494193609782, -97.56139120779817 36.00094336245089, -97.55243974786954 35.99626593465675, -97.53727647515335 35.98953990300303, -97.52910059807368 35.98670998806974, -97.51709092298955 35.98538889375525, -97.50930896749841 35.984712343459485, -97.50032913857306 35.98386530103526, -97.48830339116236 35.98100284923821, -97.47424880073622 35.97886728703957, -97.46973027018048 35.978496515444746, -97.46112644897437 35.97871318255252, -97.45646372143484 35.97931114461602, -97.45114207243797 35.9799630327678, -97.44812540871938 35.980074222579795, -97.4435511984295 35.979373310457774, -97.43845741942745 35.978791334270596, -97.4347144528357 35.978314515809345, -97.42959789274505 35.97754663633959, -97.40532238149059 35.97559336269682, -97.38716237403744 35.97178918787721, -97.38161823676933 35.97072308587851, -97.37417967582401 35.969576678485794, -97.36522097845764 35.96879724156586, -97.35376601212397 35.968145646202075, -97.33320870121997 35.966462445637994, -97.31420332460291 35.9648282211911, -97.30532429074714 35.96499296431375, -97.29976864035022 35.96417215980917, -97.29085001960101 35.963737983445924, -97.27723049725444 35.963847548980205, -97.27097047821884 35.96417617154719, -97.2541586068032 35.96489915666971, -97.23958415147295 35.96361221331716, -97.22856726120577 35.96211764235016, -97.21663020019159 35.96354993157429, -97.20267845685044 35.968671861250314, -97.18748232450997 35.97328504342902, -97.17240855588243 35.97387869477996, -97.15777488647089 35.973589348460216, -97.1548195006919 35.972614724439275, -97.14478242198373 35.97023780270866)"
0.0,,"LINESTRING (-97.43187498140351 36.0213424436868, -97.42152423719573 36.02377311801858, -97.40834613435214 36.02733365110535, -97.40058164526474 36.02920290055081, -97.38649041243875 36.029131750283995, -97.37779932805711 36.029277813075474, -97.36790797434969 36.032660101232445, -97.34857203580819 36.04190471887555)"
0.0,Hunton Age,"LINESTRING (-97.91763223912454 35.46954505303286, -97.92435368284274 35.4664088397641, -97.93059440199612 35.463664549873705, -97.93731544931289 35.459742447395605, -97.94211575061529 35.45699679601664, -97.94595559303035 35.45503568205374, -97.95075506975246 35.452682260630866, -97.95603403594464 35.45032881892793, -97.96035336191711 35.447582256335835, -97.96419264673047 35.44483539821061, -97.96803182195455 35.441695837444634, -97.97043086494519 35.44051870446995, -97.97474928032803 35.43737904250651, -97.98050657372963 35.43345430020721)"
0.0,Hunton Age,"LINESTRING (-97.93061585334145 35.4389321221438, -97.93397508934581 35.43736369849596, -97.93637481774769 35.43579467759804, -97.93877415210763 35.4346181855086, -97.94165280217305 35.43383445586847, -97.94453166605469 35.43265807948154, -97.94836976619955 35.431482045439715, -97.95172809952538 35.43030569777797)"
0.0,Hunton Age,"LINESTRING (-97.91861121836291 35.45070194539043, -97.91909496964045 35.44677648793106, -97.91909894408658 35.442850706855225, -97.920061935978 35.439318146864444, -97.92054437597278 35.43657041986626, -97.92102794502392 35.43264495746525, -97.92055178864922 35.42911144056604, -97.92055373982691 35.42714855253967, -97.9200756753273 35.425577923653265)"
0.0,Hunton Age,"LINESTRING (-97.92391528956433 35.422832371378654, -97.92055529996897 35.42557824131867, -97.91623579475817 35.428323352017074, -97.91335581738336 35.43028419714429, -97.91047481663527 35.433030128961875, -97.9075936176382 35.43577599084557, -97.90513110413916 35.43816763301051, -97.90325644436273 35.44010308596877, -97.90134944467458 35.44244484668603, -97.89990681822658 35.445191699661486, -97.8984645908258 35.4475459578292)"
0.0,Hunton Age,"LINESTRING (-97.93638947383447 35.417343523928764, -97.9339906260804 35.41851996686403, -97.93063320998992 35.41891065588866, -97.92631622366878 35.419693244366336, -97.92247874784336 35.42047598555212, -97.91816240041355 35.420473122474654, -97.91384520682892 35.421255256034215, -97.9090492187341 35.4212517153085)"
0.0,,"LINESTRING (-97.92525305127634 35.46905213875075, -97.90681636580133 35.46842929139776, -97.8798574173627 35.46772483065169, -97.85959885210518 35.46753510268869, -97.8506588289804 35.46733598091399)"
