day_of_the_year	cross_correlation_value	median_absolute_deviation	magnitude	latitude	longitude	event_id	year	month	day	hour	min	sec	depth	number_of_stations	decimal_year
148.284790509259	0.284000000000000	9.01000000000000	1.16000000000000	36.3915000000000	-96.8345000000000	20160903121622.0	2016	5	27	6	50	5	0	13	2016.40626000000
148.340248263889	0.223000000000000	9.08000000000000	1.03000000000000	36.4293000000000	-96.9131000000000	20160903124538.0	2016	5	27	8	9	57	0	18	2016.40641000000
148.382300347222	0.270000000000000	9.37000000000000	0.740000000000000	36.4415000000000	-96.8187000000000	20160903145629.0	2016	5	27	9	10	30	65.9910000000000	11	2016.40653000000
148.446010995370	0.246000000000000	9.11000000000000	0.850000000000000	36.4504000000000	-96.8541000000000	20160903162450.0	2016	5	27	10	42	15	0	13	2016.40670000000
148.468170138889	0.290000000000000	9.81000000000000	0.280000000000000	36.4371000000000	-96.8361000000000	20160903214831.0	2016	5	27	11	14	9	0	11	2016.40676000000
148.518493634259	0.282000000000000	9.07000000000000	0.610000000000000	36.4228000000000	-96.8724000000000	20160903202847.0	2016	5	27	12	26	37	0	11	2016.40690000000
148.583350694444	0.274000000000000	9.39000000000000	0.470000000000000	36.3906000000000	-96.8916000000000	20160903213157.0	2016	5	27	14	0	1	0	12	2016.40708000000
148.594366898148	0.237000000000000	9.09000000000000	0.730000000000000	36.3791000000000	-96.8814000000000	20160904120639.0	2016	5	27	14	15	53	0.0220000000000000	15	2016.40711000000
148.683868634259	0.299000000000000	9.99000000000000	0.670000000000000	36.4195000000000	-96.9356000000000	20160903214314.0	2016	5	27	16	24	46	1.99000000000000	10	2016.40735000000
148.740564236111	0.283000000000000	9.18000000000000	1.03000000000000	36.4314000000000	-96.8599000000000	20160903153141.0	2016	5	27	17	46	24	0	11	2016.40751000000
148.790824652778	0.283000000000000	9.23000000000000	0.650000000000000	36.4502000000000	-96.8609000000000	20160903155332.0	2016	5	27	18	58	47	0	12	2016.40765000000
148.803713541667	0.229000000000000	9.17000000000000	0.640000000000000	36.4652000000000	-96.8793000000000	20160904104025.0	2016	5	27	19	17	20	0.0530000000000000	16	2016.40768000000
148.925195023148	0.285000000000000	9.67000000000000	0.660000000000000	36.4463000000000	-96.9059000000000	20160903171315.0	2016	5	27	22	12	16	0	12	2016.40801000000
148.985843171296	0.280000000000000	9.17000000000000	0.630000000000000	36.4286000000000	-96.8959000000000	20160904034852.0	2016	5	27	23	39	36	0	12	2016.40818000000
149.038189814815	0.276000000000000	9.11000000000000	1	36.4533000000000	-96.8540000000000	20160903122544.0	2016	5	28	0	54	59	0	12	2016.40832000000
149.049884259259	0.232000000000000	9.25000000000000	1.40000000000000	36.4134000000000	-96.8998000000000	20160904045805.0	2016	5	28	1	11	50	0	11	2016.40836000000
149.115945601852	0.296000000000000	10.1600000000000	0.350000000000000	36.4413000000000	-96.8731000000000	20160903133648.0	2016	5	28	2	46	57	0	12	2016.40854000000
149.122684606481	0.236000000000000	9.69000000000000	0.890000000000000	36.4366000000000	-96.8967000000000	20160903204000.0	2016	5	28	2	56	39	0	14	2016.40856000000
149.163115740741	0.293000000000000	9.58000000000000	0.960000000000000	36.4404000000000	-96.8843000000000	20160907022651.0	2016	5	28	3	54	53	0	12	2016.40867000000
149.181016203704	0.285000000000000	9.63000000000000	0.600000000000000	36.4223000000000	-96.8349000000000	20160904054434.0	2016	5	28	4	20	39	0	11	2016.40872000000
149.358654513889	0.228000000000000	9.28000000000000	0.780000000000000	36.3763000000000	-96.9617000000000	20160904111117.0	2016	5	28	8	36	27	0.149000000000000	13	2016.40920000000
149.477129629630	0.244000000000000	9.21000000000000	0.770000000000000	36.4411000000000	-96.8104000000000	20160903160115.0	2016	5	28	11	27	4	0	13	2016.40953000000
149.556938078704	0.229000000000000	9.19000000000000	-999.600000000000	36.4050000000000	-96.8117000000000	20160904020657.0	2016	5	28	13	21	59	0	15	2016.40975000000
149.572241898148	0.295000000000000	9.30000000000000	0.860000000000000	36.3915000000000	-96.8345000000000	20160903121622.0	2016	5	28	13	44	1	0	13	2016.40979000000
149.590451967593	0.231000000000000	9.26000000000000	0.640000000000000	36.4195000000000	-96.9356000000000	20160903214314.0	2016	5	28	14	10	15	1.99000000000000	14	2016.40984000000
149.726149305556	0.235000000000000	9.12000000000000	0.710000000000000	36.4322000000000	-96.8393000000000	20160903183121.0	2016	5	28	17	25	39	0	15	2016.41021000000
149.780805555556	0.280000000000000	9.30000000000000	0.610000000000000	36.4504000000000	-96.8541000000000	20160903162450.0	2016	5	28	18	44	21	0	10	2016.41036000000
149.841977430556	0.272000000000000	9.08000000000000	0.510000000000000	36.4138000000000	-96.8142000000000	20160903175347.0	2016	5	28	20	12	26	0	11	2016.41053000000
150.001498263889	0.242000000000000	9.78000000000000	0.700000000000000	36.4198000000000	-96.9261000000000	20160904203601.0	2016	5	29	0	2	9	0	12	2016.41096000000
150.215708912037	0.304000000000000	10.4300000000000	1.06000000000000	36.4120000000000	-96.9116000000000	20160903125838.0	2016	5	29	5	10	37	0	12	2016.41155000000
150.232502893519	0.275000000000000	9.13000000000000	1.32000000000000	36.4618000000000	-96.8404000000000	20160903173625.0	2016	5	29	5	34	48	0	12	2016.41160000000
150.372828125000	0.224000000000000	9.12000000000000	0.680000000000000	36.4618000000000	-96.8404000000000	20160903173625.0	2016	5	29	8	56	52	0	18	2016.41198000000
150.396946759259	0.319000000000000	9.03000000000000	0.570000000000000	36.4400000000000	-96.9153000000000	20160904011800.0	2016	5	29	9	31	36	2.92600000000000	10	2016.41205000000
150.468188657407	0.275000000000000	9.79000000000000	1.47000000000000	36.4415000000000	-96.8187000000000	20160903145629.0	2016	5	29	11	14	11	65.9910000000000	11	2016.41224000000
150.785425925926	0.271000000000000	9.08000000000000	0.890000000000000	36.4361000000000	-96.9095000000000	20160903204058.0	2016	5	29	18	51	0	0	10	2016.41311000000
150.793300347222	0.286000000000000	9.79000000000000	0.820000000000000	36.3974000000000	-96.9966000000000	20160903190223.0	2016	5	29	19	2	21	7.55200000000000	11	2016.41313000000
150.804642361111	0.236000000000000	9.55000000000000	0.690000000000000	36.4071000000000	-96.9161000000000	20160904093630.0	2016	5	29	19	18	41	0	13	2016.41316000000
150.836634837963	0.236000000000000	9.39000000000000	0.680000000000000	36.4364000000000	-96.8924000000000	20160904083609.0	2016	5	29	20	4	45	0.0530000000000000	10	2016.41325000000
150.885496527778	0.275000000000000	9.05000000000000	0.620000000000000	36.4463000000000	-96.9059000000000	20160903171315.0	2016	5	29	21	15	6	0	12	2016.41338000000
150.933027199074	0.273000000000000	9.08000000000000	1.18000000000000	36.4529000000000	-96.8512000000000	20160903161351.0	2016	5	29	22	23	33	0	12	2016.41352000000
151.000965277778	0.243000000000000	10.3300000000000	0.550000000000000	36.4212000000000	-96.8336000000000	20160903221149.0	2016	5	30	0	1	23	0	13	2016.41370000000
151.027959490741	0.293000000000000	9.19000000000000	0.520000000000000	36.4341000000000	-96.8549000000000	20160904005740.0	2016	5	30	0	40	15	0	10	2016.41378000000
151.202212962963	0.275000000000000	9.10000000000000	0.540000000000000	36.4223000000000	-96.8349000000000	20160904054434.0	2016	5	30	4	51	11	0	11	2016.41425000000
151.240321759259	0.292000000000000	9.45000000000000	0.830000000000000	36.3995000000000	-96.9101000000000	20160903174554.0	2016	5	30	5	46	3	0	12	2016.41436000000
151.303642361111	0.236000000000000	9.21000000000000	0.750000000000000	36.4366000000000	-96.8967000000000	20160903204000.0	2016	5	30	7	17	14	0	14	2016.41453000000
151.430625000000	0.264000000000000	9.11000000000000	0.810000000000000	36.4415000000000	-96.8187000000000	20160903145629.0	2016	5	30	10	20	5	65.9910000000000	11	2016.41488000000
151.442278356482	0.251000000000000	9.40000000000000	0.490000000000000	36.4504000000000	-96.8541000000000	20160903162450.0	2016	5	30	10	36	52	0	13	2016.41491000000
151.461993055556	0.232000000000000	9.20000000000000	0.360000000000000	36.4175000000000	-96.8080000000000	20160903134523.0	2016	5	30	11	5	16	0	16	2016.41496000000
151.506589699074	0.283000000000000	9.57000000000000	0.500000000000000	36.4489000000000	-96.8962000000000	20160904025204.0	2016	5	30	12	9	29	0	11	2016.41509000000
151.536229745370	0.271000000000000	9.04000000000000	0.770000000000000	36.4543000000000	-96.8664000000000	20160904014111.0	2016	5	30	12	52	10	0	12	2016.41517000000
151.574480902778	0.283000000000000	9.44000000000000	0.280000000000000	36.4371000000000	-96.8361000000000	20160903214831.0	2016	5	30	13	47	15	0	11	2016.41527000000
151.686367476852	0.229000000000000	9.10000000000000	0.930000000000000	36.4115000000000	-96.8758000000000	20160903134937.0	2016	5	30	16	28	22	0	15	2016.41558000000
151.736956597222	0.289000000000000	9.14000000000000	0.390000000000000	36.4195000000000	-96.9356000000000	20160903214314.0	2016	5	30	17	41	13	1.99000000000000	10	2016.41572000000
151.787276620370	0.266000000000000	9.04000000000000	0.640000000000000	36.3906000000000	-96.8916000000000	20160903213157.0	2016	5	30	18	53	40	0	12	2016.41586000000
151.975127314815	0.282000000000000	9.01000000000000	0.960000000000000	36.4228000000000	-96.8463000000000	20160903123203.0	2016	5	30	23	24	11	0	12	2016.41637000000
152.064913773148	0.306000000000000	10.7800000000000	0.900000000000000	36.4529000000000	-96.8512000000000	20160903161351.0	2016	5	31	1	33	28	0	12	2016.41662000000
152.134179976852	0.243000000000000	9.98000000000000	0.620000000000000	36.3544000000000	-96.9172000000000	20160903143154.0	2016	5	31	3	13	13	12.0940000000000	14	2016.41681000000
152.210368634259	0.243000000000000	9.62000000000000	0.890000000000000	36.4617000000000	-96.8470000000000	20160926040342.0	2016	5	31	5	2	55	0	16	2016.41701000000
152.334746527778	0.290000000000000	9.75000000000000	0.550000000000000	36.4504000000000	-96.8541000000000	20160903162450.0	2016	5	31	8	2	2	0	10	2016.41736000000
152.380592592593	0.244000000000000	10.1000000000000	-999.870000000000	36.4050000000000	-96.8117000000000	20160904020657.0	2016	5	31	9	8	3	0	15	2016.41748000000
152.608687500000	0.231000000000000	9.08000000000000	1.17000000000000	36.4529000000000	-96.8588000000000	20160926104932.0	2016	5	31	14	36	30	0	19	2016.41811000000
152.625045717593	0.232000000000000	9.52000000000000	1.08000000000000	36.4371000000000	-96.8534000000000	20160903123618.0	2016	5	31	15	0	3	0	17	2016.41815000000
152.650947337963	0.229000000000000	9.23000000000000	1.35000000000000	36.4533000000000	-96.8540000000000	20160903122544.0	2016	5	31	15	37	21	0	18	2016.41822000000
152.675546296296	0.247000000000000	10.0600000000000	0.740000000000000	36.4463000000000	-96.9059000000000	20160903171315.0	2016	5	31	16	12	47	0	13	2016.41829000000
152.706082754630	0.245000000000000	9.91000000000000	0.910000000000000	36.4263000000000	-96.9209000000000	20160905021518.0	2016	5	31	16	56	45	0	13	2016.41837000000
152.791968750000	0.295000000000000	9.83000000000000	0.640000000000000	36.3723000000000	-96.8139000000000	20160904060719.0	2016	5	31	19	0	26	0	11	2016.41861000000
152.824267939815	0.271000000000000	9.04000000000000	0.800000000000000	36.4361000000000	-96.9095000000000	20160903204058.0	2016	5	31	19	46	56	0	10	2016.41870000000
152.953060763889	0.288000000000000	9.16000000000000	1.86000000000000	36.3915000000000	-96.8345000000000	20160903121622.0	2016	5	31	22	52	24	0	13	2016.41905000000
153.115569444444	0.248000000000000	10.4900000000000	1.65000000000000	36.3544000000000	-96.9172000000000	20160903143154.0	2016	6	1	2	46	25	12.0940000000000	14	2016.41949000000
153.147221643519	0.221000000000000	9.04000000000000	0.840000000000000	36.3974000000000	-96.9966000000000	20160903190223.0	2016	6	1	3	31	59	7.55200000000000	15	2016.41958000000
153.225548611111	0.250000000000000	9.33000000000000	0.490000000000000	36.4400000000000	-96.9153000000000	20160904011800.0	2016	6	1	5	24	47	2.92600000000000	11	2016.41980000000
153.298914351852	0.294000000000000	9.56000000000000	1.53000000000000	36.3915000000000	-96.8345000000000	20160903121622.0	2016	6	1	7	10	26	0	13	2016.42000000000
153.307351851852	0.247000000000000	9.04000000000000	0.710000000000000	36.4504000000000	-96.8541000000000	20160903162450.0	2016	6	1	7	22	35	0	13	2016.42002000000
153.362437500000	0.280000000000000	9.18000000000000	0.850000000000000	36.4228000000000	-96.8724000000000	20160903202847.0	2016	6	1	8	41	54	0	11	2016.42017000000
153.368313078704	0.225000000000000	9.07000000000000	0.650000000000000	36.4247000000000	-96.8272000000000	20160904051235.0	2016	6	1	8	50	22	0	13	2016.42019000000
153.384615162037	0.289000000000000	9.65000000000000	1.01000000000000	36.4120000000000	-96.9116000000000	20160903125838.0	2016	6	1	9	13	50	0	12	2016.42023000000
153.419668981482	0.273000000000000	9.28000000000000	0.640000000000000	36.4293000000000	-96.9131000000000	20160903124538.0	2016	6	1	10	4	19	0	12	2016.42033000000
153.425994791667	0.285000000000000	9.15000000000000	0.670000000000000	36.3777000000000	-96.9196000000000	20160904013201.0	2016	6	1	10	13	25	0	12	2016.42035000000
153.451698495370	0.244000000000000	9.11000000000000	0.550000000000000	36.4188000000000	-96.8458000000000	20160904012208.0	2016	6	1	10	50	26	0	12	2016.42042000000
153.493754629630	0.231000000000000	9.01000000000000	0.550000000000000	36.4448000000000	-96.8715000000000	20160905044537.0	2016	6	1	11	51	0	0	12	2016.42053000000
153.641155092593	0.237000000000000	9.16000000000000	0.750000000000000	36.3985000000000	-96.8313000000000	20160904115806.0	2016	6	1	15	23	15	0.0450000000000000	12	2016.42093000000
153.664478009259	0.273000000000000	9.45000000000000	0.820000000000000	36.4415000000000	-96.8187000000000	20160903145629.0	2016	6	1	15	56	50	65.9910000000000	11	2016.42100000000
153.674811921296	0.325000000000000	9.04000000000000	0.740000000000000	36.4400000000000	-96.9153000000000	20160904011800.0	2016	6	1	16	11	43	2.92600000000000	10	2016.42103000000
153.733428819444	0.234000000000000	9.28000000000000	-999.600000000000	36.4378000000000	-96.8623000000000	20160903221614.0	2016	6	1	17	36	8	0	12	2016.42119000000
153.983256944444	0.421000000000000	17.3600000000000	1.02000000000000	36.4489000000000	-96.8962000000000	20160904025204.0	2016	6	1	23	35	53	0	11	2016.42187000000
154.060962962963	0.288000000000000	9.38000000000000	0.690000000000000	36.4314000000000	-96.8599000000000	20160903153141.0	2016	6	2	1	27	47	0	11	2016.42208000000
154.103016782407	0.224000000000000	9.34000000000000	0.520000000000000	36.4104000000000	-96.8587000000000	20160904050244.0	2016	6	2	2	28	20	0	12	2016.42220000000
154.128494791667	0.232000000000000	9.25000000000000	0.800000000000000	36.4183000000000	-96.8498000000000	20160905070114.0	2016	6	2	3	5	1	0	16	2016.42227000000
154.194861111111	0.286000000000000	9.41000000000000	1.56000000000000	36.4226000000000	-96.9072000000000	20160903130606.0	2016	6	2	4	40	36	0	12	2016.42245000000
154.219693865741	0.534000000000000	24.0100000000000	0.840000000000000	36.4489000000000	-96.8962000000000	20160904025204.0	2016	6	2	5	16	21	0	11	2016.42252000000
154.286434606482	0.250000000000000	10.6000000000000	0.640000000000000	36.4071000000000	-96.9161000000000	20160904093630.0	2016	6	2	6	52	27	0	13	2016.42270000000
154.344464699074	0.280000000000000	9.14000000000000	0.680000000000000	36.4289000000000	-96.8252000000000	20160903235637.0	2016	6	2	8	16	1	0	11	2016.42286000000
154.398750578704	0.609000000000000	28.3300000000000	1.07000000000000	36.4489000000000	-96.8962000000000	20160904025204.0	2016	6	2	9	34	12	0	11	2016.42301000000
154.431817708333	0.236000000000000	9.42000000000000	1.59000000000000	36.3915000000000	-96.8345000000000	20160903121622.0	2016	6	2	10	21	49	0	20	2016.42310000000
154.449820023148	0.317000000000000	13.5600000000000	1.34000000000000	36.4255000000000	-96.8869000000000	20160904163708.0	2016	6	2	10	47	44	13.3740000000000	11	2016.42315000000
154.511586805556	0.457000000000000	19.5100000000000	1.25000000000000	36.4489000000000	-96.8962000000000	20160904025204.0	2016	6	2	12	16	41	0	11	2016.42332000000
154.527750000000	0.700000000000000	33.5900000000000	1.88000000000000	36.4489000000000	-96.8962000000000	20160904025204.0	2016	6	2	12	39	57	0	11	2016.42336000000
154.541402199074	0.239000000000000	9.77000000000000	0.680000000000000	36.4232000000000	-96.9021000000000	20160904201624.0	2016	6	2	12	59	37	0	11	2016.42340000000
154.611302083333	0.675000000000000	32.1500000000000	1.38000000000000	36.4489000000000	-96.8962000000000	20160904025204.0	2016	6	2	14	40	16	0	11	2016.42359000000
154.623774884259	0.658000000000000	31.1700000000000	1.63000000000000	36.4489000000000	-96.8962000000000	20160904025204.0	2016	6	2	14	58	14	0	11	2016.42363000000
154.671565393519	0.290000000000000	9.97000000000000	0.840000000000000	36.4251000000000	-96.8481000000000	20160904053304.0	2016	6	2	16	7	3	0	11	2016.42376000000
154.744430555556	0.231000000000000	9.02000000000000	1.02000000000000	36.3944000000000	-96.8983000000000	20160904095352.0	2016	6	2	17	51	58	0.0250000000000000	11	2016.42396000000
154.787585069444	0.278000000000000	9.16000000000000	1.16000000000000	36.3699000000000	-96.9643000000000	20160903195149.0	2016	6	2	18	54	7	0	12	2016.42408000000
154.942951388889	0.280000000000000	9.01000000000000	0.650000000000000	36.4288000000000	-96.8789000000000	20160903132631.0	2016	6	2	22	37	51	0	10	2016.42450000000
154.965920717593	0.297000000000000	9.10000000000000	0.590000000000000	36.4341000000000	-96.8549000000000	20160904005740.0	2016	6	2	23	10	55	0	10	2016.42456000000
154.989421296296	0.455000000000000	19.4200000000000	0.910000000000000	36.4489000000000	-96.8962000000000	20160904025204.0	2016	6	2	23	44	46	0	11	2016.42463000000
155.037180555556	0.229000000000000	9.01000000000000	1.70000000000000	36.4529000000000	-96.8512000000000	20160903161351.0	2016	6	3	0	53	32	0	18	2016.42476000000
155.043396412037	0.323000000000000	11.2600000000000	0.720000000000000	36.4504000000000	-96.8541000000000	20160903162450.0	2016	6	3	1	2	29	0	10	2016.42478000000
155.056536458333	0.320000000000000	11.1500000000000	0.830000000000000	36.4489000000000	-96.8962000000000	20160904025204.0	2016	6	3	1	21	24	0	11	2016.42481000000
155.073045138889	0.234000000000000	9.11000000000000	0.900000000000000	36.4617000000000	-96.8470000000000	20160926040342.0	2016	6	3	1	45	11	0	16	2016.42486000000
155.123450231481	0.282000000000000	9.35000000000000	1.44000000000000	36.4306000000000	-96.8724000000000	20160903221750.0	2016	6	3	2	57	46	0	12	2016.42500000000
155.130864004630	0.274000000000000	9.14000000000000	0.560000000000000	36.3906000000000	-96.8916000000000	20160903213157.0	2016	6	3	3	8	26	0	12	2016.42502000000
155.144990740741	0.237000000000000	9.18000000000000	0.590000000000000	36.4071000000000	-96.9161000000000	20160904093630.0	2016	6	3	3	28	47	0	13	2016.42505000000
155.168383101852	0.520000000000000	22.3400000000000	0.760000000000000	36.4489000000000	-96.8962000000000	20160904025204.0	2016	6	3	4	2	28	0	11	2016.42512000000
155.211357060185	0.242000000000000	9.73000000000000	0.660000000000000	36.4185000000000	-96.8924000000000	20160904125605.0	2016	6	3	5	4	21	0	18	2016.42524000000
155.233375578704	0.287000000000000	9.08000000000000	0.540000000000000	36.4170000000000	-96.8628000000000	20160903180704.0	2016	6	3	5	36	3	0	10	2016.42530000000
155.390906828704	0.286000000000000	9.03000000000000	0.900000000000000	36.3915000000000	-96.8345000000000	20160903121622.0	2016	6	3	9	22	54	0	13	2016.42573000000
155.571807870370	0.237000000000000	9.11000000000000	0.780000000000000	36.3811000000000	-96.9901000000000	20160904084826.0	2016	6	3	13	43	24	14.6420000000000	15	2016.42622000000
155.666413773148	0.458000000000000	18.8700000000000	0.970000000000000	36.4489000000000	-96.8962000000000	20160904025204.0	2016	6	3	15	59	38	0	11	2016.42648000000
155.927456018519	0.393000000000000	15.1800000000000	0.700000000000000	36.4489000000000	-96.8962000000000	20160904025204.0	2016	6	3	22	15	32	0	11	2016.42720000000
155.997521990741	0.464000000000000	19.8600000000000	0.900000000000000	36.4361000000000	-96.9095000000000	20160903204058.0	2016	6	3	23	56	25	0	10	2016.42739000000
156.087179398148	0.226000000000000	9.02000000000000	0.590000000000000	36.4223000000000	-96.8349000000000	20160904054434.0	2016	6	4	2	5	32	0	17	2016.42764000000
156.107657407407	0.285000000000000	9.11000000000000	-999.840000000000	36.4050000000000	-96.8117000000000	20160904020657.0	2016	6	4	2	35	1	0	10	2016.42769000000
156.192648726852	0.236000000000000	9.57000000000000	0.560000000000000	36.4286000000000	-96.8959000000000	20160904034852.0	2016	6	4	4	37	24	0	17	2016.42793000000
156.219269675926	0.232000000000000	9.03000000000000	1.97000000000000	36.3991000000000	-96.9337000000000	20160904065507.0	2016	6	4	5	15	44	0.133000000000000	15	2016.42800000000
156.292568287037	0.235000000000000	9.49000000000000	0.600000000000000	36.4306000000000	-96.8724000000000	20160903221750.0	2016	6	4	7	1	17	0	15	2016.42820000000
156.372800347222	0.234000000000000	9.31000000000000	0.270000000000000	36.4476000000000	-96.9090000000000	20160904050450.0	2016	6	4	8	56	49	0	13	2016.42842000000
156.444841435185	0.231000000000000	9.16000000000000	0.850000000000000	36.4257000000000	-96.8445000000000	20160903152501.0	2016	6	4	10	40	34	0	18	2016.42862000000
156.471792245370	0.371000000000000	14.5400000000000	0.700000000000000	36.4489000000000	-96.8962000000000	20160904025204.0	2016	6	4	11	19	22	0	11	2016.42869000000
156.504928240741	0.299000000000000	9.93000000000000	1.02000000000000	36.4314000000000	-96.8599000000000	20160903153141.0	2016	6	4	12	7	5	0	11	2016.42878000000
156.529741319444	0.330000000000000	13.1400000000000	1.09000000000000	36.4415000000000	-96.8187000000000	20160903145629.0	2016	6	4	12	42	49	65.9910000000000	11	2016.42885000000
156.618030671296	0.254000000000000	9.10000000000000	0.680000000000000	36.4246000000000	-96.8830000000000	20160903125324.0	2016	6	4	14	49	57	13.0550000000000	10	2016.42909000000
156.742988425926	0.310000000000000	10.7500000000000	1.35000000000000	36.4354000000000	-96.8747000000000	20160903160654.0	2016	6	4	17	49	54	0	12	2016.42943000000
156.798092592593	0.286000000000000	9.53000000000000	1.10000000000000	36.4504000000000	-96.8541000000000	20160903162450.0	2016	6	4	19	9	15	0	10	2016.42958000000
156.875427662037	0.297000000000000	9.92000000000000	0.880000000000000	36.4257000000000	-96.8445000000000	20160903152501.0	2016	6	4	21	0	36	0	12	2016.42980000000
156.889025462963	0.291000000000000	9.62000000000000	0.690000000000000	36.4289000000000	-96.8252000000000	20160903235637.0	2016	6	4	21	20	11	0	11	2016.42983000000
156.971264467593	0.415000000000000	17.1300000000000	0.850000000000000	36.4489000000000	-96.8962000000000	20160904025204.0	2016	6	4	23	18	37	0	11	2016.43006000000
157.097544560185	0.485000000000000	20.7800000000000	1.02000000000000	36.4366000000000	-96.8967000000000	20160903204000.0	2016	6	5	2	20	27	0	10	2016.43040000000
157.118229745370	0.248000000000000	9.01000000000000	0.620000000000000	36.4411000000000	-96.8104000000000	20160903160115.0	2016	6	5	2	50	15	0	13	2016.43046000000
157.132642361111	0.258000000000000	9.74000000000000	1.11000000000000	36.3938000000000	-96.8360000000000	20160904082031.0	2016	6	5	3	11	0	0	16	2016.43050000000
157.216437500000	0.276000000000000	9.09000000000000	0.500000000000000	36.4223000000000	-96.8349000000000	20160904054434.0	2016	6	5	5	11	40	0	11	2016.43073000000
157.224892361111	0.647000000000000	30.0600000000000	2.05000000000000	36.4489000000000	-96.8962000000000	20160904025204.0	2016	6	5	5	23	50	0	11	2016.43075000000
157.314657986111	0.560000000000000	25.0800000000000	0.960000000000000	36.4489000000000	-96.8962000000000	20160904025204.0	2016	6	5	7	33	6	0	11	2016.43100000000
157.337861689815	0.291000000000000	9.24000000000000	-999.850000000000	36.4050000000000	-96.8117000000000	20160904020657.0	2016	6	5	8	6	31	0	10	2016.43106000000
157.348428819444	0.250000000000000	9.87000000000000	0.730000000000000	36.4652000000000	-96.8793000000000	20160904104025.0	2016	6	5	8	21	44	0.0530000000000000	16	2016.43109000000
157.376307870370	0.247000000000000	9.19000000000000	1.49000000000000	36.4216000000000	-96.8600000000000	20160903125504.0	2016	6	5	9	1	53	10.6400000000000	12	2016.43117000000
157.411417245370	0.253000000000000	9.44000000000000	0.660000000000000	36.3938000000000	-96.8360000000000	20160904082031.0	2016	6	5	9	52	26	0	16	2016.43126000000
157.444366898148	0.254000000000000	9.46000000000000	0.650000000000000	36.4281000000000	-96.9482000000000	20160904142923.0	2016	6	5	10	39	53	0	15	2016.43135000000
157.450924768519	0.283000000000000	9.05000000000000	0.990000000000000	36.4533000000000	-96.8540000000000	20160903122544.0	2016	6	5	10	49	19	0	12	2016.43137000000
157.485927083333	0.274000000000000	10.8000000000000	0.570000000000000	36.4263000000000	-96.9209000000000	20160905021518.0	2016	6	5	11	39	44	0	13	2016.43147000000
157.499836805556	0.281000000000000	9.13000000000000	0.720000000000000	36.4361000000000	-96.9095000000000	20160903204058.0	2016	6	5	11	59	45	0	10	2016.43151000000
157.586553240741	0.243000000000000	9.13000000000000	0.780000000000000	36.4233000000000	-96.8615000000000	20160904154821.0	2016	6	5	14	4	38	0	18	2016.43174000000
157.596047453704	0.350000000000000	13.0800000000000	0.640000000000000	36.4489000000000	-96.8962000000000	20160904025204.0	2016	6	5	14	18	18	0	11	2016.43177000000
157.618778935185	0.231000000000000	9.69000000000000	0.870000000000000	36.4130000000000	-96.8738000000000	20160904180812.0	2016	6	5	14	51	2	0	16	2016.43183000000
157.636790509259	0.428000000000000	17.5500000000000	0.690000000000000	36.4489000000000	-96.8962000000000	20160904025204.0	2016	6	5	15	16	58	0	11	2016.43188000000
157.677968750000	0.273000000000000	9.16000000000000	0.700000000000000	36.4301000000000	-96.8308000000000	20160903175930.0	2016	6	5	16	16	16	0	12	2016.43199000000
157.732379629630	0.262000000000000	9.06000000000000	1.20000000000000	36.4293000000000	-96.9131000000000	20160903124538.0	2016	6	5	17	34	37	0	12	2016.43214000000
157.915189814815	0.678000000000000	31.8400000000000	1.40000000000000	36.4489000000000	-96.8962000000000	20160904025204.0	2016	6	5	21	57	52	0	11	2016.43264000000
158.042099537037	0.248000000000000	9.54000000000000	1.02000000000000	36.4226000000000	-96.9072000000000	20160903130606.0	2016	6	6	1	0	37	0	15	2016.43299000000
158.070392939815	0.365000000000000	14.4700000000000	0.560000000000000	36.4502000000000	-96.8609000000000	20160903155332.0	2016	6	6	1	41	21	0	10	2016.43307000000
158.089923032407	0.245000000000000	9.07000000000000	0.950000000000000	36.4183000000000	-96.8498000000000	20160905070114.0	2016	6	6	2	9	29	0	13	2016.43312000000
158.131625578704	0.465000000000000	24.0600000000000	1.12000000000000	36.4366000000000	-96.8967000000000	20160903204000.0	2016	6	6	3	9	32	0	11	2016.43324000000
158.142061921296	0.593000000000000	26.7400000000000	1.15000000000000	36.4543000000000	-96.8664000000000	20160904014111.0	2016	6	6	3	24	34	0	10	2016.43327000000
158.189163773148	0.269000000000000	10.5400000000000	0.710000000000000	36.4504000000000	-96.8541000000000	20160903162450.0	2016	6	6	4	32	23	0	13	2016.43339000000
158.225527777778	0.253000000000000	9.01000000000000	1.13000000000000	36.4159000000000	-96.9274000000000	20160904083709.0	2016	6	6	5	24	45	0	12	2016.43349000000
158.372942129630	0.243000000000000	9.23000000000000	0.940000000000000	36.4306000000000	-96.8724000000000	20160903221750.0	2016	6	6	8	57	2	0	13	2016.43390000000
158.480769675926	0.248000000000000	9.14000000000000	0.870000000000000	36.3709000000000	-96.9397000000000	20160904152852.0	2016	6	6	11	32	18	0	12	2016.43419000000
158.624236689815	0.264000000000000	10.3200000000000	2.06000000000000	36.4355000000000	-96.8119000000000	20160903193045.0	2016	6	6	14	58	54	0	12	2016.43459000000
158.673473379630	0.264000000000000	9.24000000000000	1.30000000000000	36.4293000000000	-96.9131000000000	20160903124538.0	2016	6	6	16	9	48	0	10	2016.43472000000
